generation,baseNumberPoints,numberValueCoefficient,mostHeldColorPoints,colorRatioCoefficient,significantLeadRatio,playColorDislikedByHighestPlayerPoints,reversePoints,skipPoints,drawTwoPoints,wildDrawFourPoints,heldColorCoefficient,calledColorPoints,fitness,points,rate
19,7.720652729170986,-0.6214906543593707,5.35350611638923,15.251077803813562,7.049984060280989,8.439365227938847,15.795491249652615,13.006902637172278,7.773221690809966,1.837705060733205,8.5281109646436,2.032572535596729,67238.087,252490,0.2663
20,3.6803324148450534,-1.1838615141803046,7.3296050077059265,15.607514893800001,7.61593362640914,8.542609060748005,15.744289904111769,13.37084892177581,7.432543762524419,0.4673918860266,8.70871309237446,2.175593319061643,65979.85620000001,250493,0.2634
21,6.986521459366176,-1.1827915817121275,3.5931905845658703,15.508712429821772,7.946550013453171,8.802730652672274,9.210999729629028,13.129902787476006,8.343269122022008,2.0915315844159568,8.036406741054645,0.45690552589284517,66630.75749999999,254025,0.2623
22,6.954877998286634,-1.1824053466274906,9.330594095850506,15.506426475647935,6.898466449778662,8.063706913027222,9.667105471664597,14.94809356324285,6.833050548776821,1.596631762002366,12.388659423367349,0.47639820728605065,70217.5818,258058,0.2721
23,7.144760232699034,-0.3768188598924999,3.5534342543437223,15.678756651935995,7.027028955105677,8.42880276128158,10.254458902478543,11.584012707431716,9.410192227123897,0.7244078769885973,8.563706817582567,1.7177466799246954,67871.53600000001,253252,0.268
24,3.366895886190255,-1.1037617335337546,3.5717669213929093,15.566988607622052,6.745032657179665,6.343690475030397,9.667866887627655,13.537763221188401,6.2070632020285785,2.4124725332623758,8.07204653060622,1.8665300430794363,68448.1821,255499,0.2679
25,5.524627230726811,-2.8818248761295164,3.528999186378949,15.806552954633261,6.051788659957082,8.221247647834328,16.370469759113416,13.371647666976449,7.797557787838059,0.6099524743946653,6.638764748168281,1.9938083572632195,66969.144,253671,0.264
26,7.310138626337804,-0.024957164300755272,7.721286673506129,15.621947388987074,7.053453069327954,6.698173834482502,9.059679881238,11.761670321640926,8.172205256225373,3.0648472314958894,8.21254274867599,0.7726944013568501,66055.9141,250877,0.2633
27,7.307640080462208,-0.0194921023400383,7.815494011479305,15.622376572765464,9.576282876759928,6.803917960230844,8.428857785098193,13.331894966351745,8.172782176083935,3.293262458674741,7.773196995390696,0.28312487798995495,67069.632,249515,0.2688
28,7.8325600324809646,-0.07456049459901368,7.851264549466747,15.784435984256378,5.416010192765775,7.125366128021002,8.497534130410944,12.002465280817258,8.314015714631788,2.9823546979341433,6.887977576369494,0.6429055006939577,67726.7615,252995,0.2677
29,7.833978311171878,-0.08623311549447917,3.111071637154353,15.755642355239392,6.3193943585583545,6.869510470400329,8.506638452558871,13.816244865859895,8.190197715943356,0.7781180582464293,6.893130893501423,0.5520012041533995,66585.4046,250133,0.2662
30,7.248325007846721,-3.7774095913736616,2.4064434352189457,17.10001379129403,5.986215233860943,5.2185098262863345,10.384857391232398,12.016432352546019,8.314742459970363,0.3578233280969982,6.582132596991562,0.4439993410928139,67003.48270000001,254863,0.2629
31,7.812330383612146,-1.2066374075522344,7.7972554848953814,15.487479337959787,7.658541992090621,6.3085149419049005,10.595734799010675,14.529138461793208,7.196623488338311,0.701511954395763,7.223082937803296,0.5507562757710398,66116.25,253125,0.2612
32,7.236534598645934,-1.4526895567625477,8.219690826682855,15.23712213859068,6.527335239235802,7.245853020254979,10.53989527606648,10.4819018234412,8.190968304570532,0.1359241092447984,5.0507006939609855,1.1084830350937698,69540.95,257750,0.2698
33,7.774110963202303,-0.7488857397911807,3.0613201017042324,15.548920366904687,3.584687109924566,6.530792390402215,10.253507803393365,13.330783222142047,7.712295806499773,0.23624903654481996,7.20179461311279,-0.9277948369201728,67473.7822,254522,0.2651
34,3.9956669319571487,-1.3749151015150853,3.8197474894405903,16.06234381755475,4.529112995063323,7.824263095671763,12.135306525438175,13.322601257552497,8.006578699015893,0.5579640312832612,6.662499450421383,0.39990143323061395,67986.6432,251616,0.2702
35,4.340279770303708,-1.187608595213687,4.425092823329778,15.768883983091328,4.849297926356984,7.7800657163128575,10.683962582177893,8.17225548805445,8.056588659074418,-0.35850978126424277,5.31715967612739,1.0836084542740845,66306.447,250686,0.2645
36,6.792411137904281,-1.4277172619033052,5.481236772704457,16.197408990811947,6.313041752432516,7.58828652450017,12.898218427152317,10.976818003270782,7.297980028183078,1.0941196028391726,4.567029751074931,0.0738790935875735,67112.0802,251262,0.2671
37,6.779194870033819,-1.4269828086172494,3.8749059873423652,18.513272479581484,6.195799999667779,6.6487865120545955,10.966855933809567,12.76165088967893,8.343189096925142,-0.19999827914963136,4.4327106566897605,-0.7624484292907066,67283.104,252944,0.266
38,7.587129545371242,-1.4088753432968844,3.8839628918965907,15.87712480639527,6.7795147081475475,5.866902120300875,10.589308630833653,16.957972853896788,7.789903030097252,1.7695545670394002,5.718933408766566,0.5188556018945135,68122.9143,255429,0.2667
39,4.82927294388443,-1.2693726140090023,3.8994382608649536,11.884356792478581,4.584290849656138,8.428601484315573,10.496769319152547,13.30802898839653,7.755118060661986,-0.24275650011053646,6.336502843315715,-0.9867487073636908,67093.5741,252897,0.2653
40,4.791315681577441,-1.2461286931681623,3.874320086696679,11.887120522071047,2.835965184139635,6.733677212044904,10.294315820776593,13.21357642412772,6.1857857485575565,-0.2420918681065679,4.619876633408395,-0.9863254769256553,66786.49250000001,253075,0.2639
41,4.2299690697221335,-1.2453505191977228,3.793096455534086,12.259188306767927,2.440183003782679,8.384016952268537,11.05294258530245,13.21321965127132,7.787361250918742,1.4631127237676564,5.426584600812706,-1.0286023542312428,65642.6829,250449,0.2621
42,4.791636218622251,-1.4359240668497137,3.8970328601854805,16.401921361993523,3.472074929223603,10.412957837458839,10.276582060861312,15.253041017117486,7.759073322069502,2.614017329768871,5.7541867197898835,0.5799429872996534,66763.2361,251273,0.2657
43,4.872428418829064,-1.4625029933483795,3.9036852889437776,16.685397543172822,1.6808202920135795,10.199118211852014,10.271212484368942,13.217151181529319,7.793879777575587,2.693999375345825,3.887331635076866,-0.7425814997476002,66477.684,250670,0.2652
44,3.366430381656201,-1.325556820298702,4.133405564308519,13.1513258313393,2.352585910889796,6.5015765272552954,10.818053064031336,13.195864188825405,6.996001678112323,3.6094509850559424,5.42656742030712,-0.5692384621537988,66850.2135,253701,0.2635
45,3.722842620541947,-1.2148847141451775,4.030181362464182,16.543662683102003,1.868240285095906,6.6471674400774425,11.615088020076053,13.306319503065362,7.575455514578115,5.271026747096512,5.410526325992045,-1.020197349976757,67376.204,253294,0.266
46,3.7250810327598245,-1.3940753406530277,4.168018892429317,16.441348813502486,4.865532004757729,6.646705102818327,9.951510311238152,13.757041754646771,8.202422299858814,5.749287208834198,4.733324825473716,-1.0308192094904023,67484.94709999999,253417,0.2663
47,4.061356852443242,-1.2599309500959774,2.9799725402316337,12.055962207633245,3.6546268448551813,5.277913085818483,9.765050820994155,13.1143348488487,7.238486232997065,5.79994894035501,4.868703284501229,-0.12904865500437435,66357.0824,251734,0.2636
48,6.172354156622699,-1.5403065011639883,2.9666971575036896,13.772801466229522,3.328343425975091,5.239967222831249,10.363927458170954,13.104246059671759,7.7380598843956285,5.790807676249355,5.10471866453749,0.09014299085977184,67186.2752,250976,0.2677
49,6.329882910965716,-1.822105014691918,0.8178812152119384,13.762819711281411,3.9441915852277694,5.27818675231243,10.355830005882572,13.055644831577888,7.683939114237725,5.643663814571199,4.8961430366959435,0.09734544949894418,68217.7652,254734,0.2678
50,4.734305334976317,-1.7257431533889747,4.601425366776136,11.051593035695207,3.372451742748671,5.917082991186053,10.55001754368634,15.288767771097273,7.194599062864835,5.464726104307447,6.76241112694707,-0.9718088821156048,68464.8284,254327,0.2692
51,6.382971875079515,-1.7346235482409766,4.702369190048282,15.911628548729354,3.3784983909994355,4.1989984089141545,10.551804473526936,15.56254088902532,6.874791389464417,3.904200385121618,3.5521490116943317,-0.9699324801601831,67690.2519,254379,0.2661
52,6.717657427374606,-1.3220650806828644,4.2970711600329174,15.774288790252358,1.901512262214344,7.591477180235659,7.944115116043382,12.857395611040475,9.332608696609439,8.04686838358486,3.551837070665745,-0.14231887160432322,66858.4256,251726,0.2656
53,5.811028009565771,-0.6245842037878242,6.329139004044914,7.4032833223644126,2.5021715930779247,5.917194417415461,12.957781463824285,15.307089646024291,5.647426179847482,4.193079923632271,6.635333891731147,0.14085774734030707,68891.5728,258408,0.2666
54,4.491414126858276,-2.682864878423776,4.250644191842271,14.25416997990975,1.6453785561370429,5.936738798880418,7.777684415452615,12.888003931988703,9.533862729737766,4.450713366161741,4.606916545492897,0.060700835810054754,67153.90830000001,251607,0.2669
55,3.875091684569957,-1.5936694990155864,5.524947868979184,16.166983761186096,1.7238888287396774,5.899506727515513,10.138435307659995,12.01858836607211,9.579230317015211,4.444919286940591,6.5584325503941665,0.18340402859787505,66923.5784,250838,0.2668
56,4.92182607408371,-0.4141925733729714,5.319595664173238,16.35504958279226,1.4235878219712519,6.30433621533395,8.084918432696337,13.13676112297334,6.033296733169916,2.407055512095852,5.330093639263344,-0.2600367883796513,70092.6268,258073,0.2716
57,4.384310033499257,-2.3475086720891496,5.320195516094274,15.892112255892766,0.45270735973549037,6.068653874167655,8.945542744985604,12.521421446865451,6.032039304885002,2.264931566429728,5.328389679394347,-0.29236368751030256,67918.9664,255719,0.2656
58,4.120623502750169,-2.0927913601511583,8.378580460815389,16.479950226036593,1.9494725712459189,5.9411462506984245,10.17458027213382,12.6828217971513,5.75073126167363,2.3792096835500254,7.816403362783362,-0.8472013979216596,68131.8407,253561,0.2687
59,4.519118964009264,-0.5463589826456872,5.3630834389919935,16.493542835482334,1.8677893656204732,5.96796588633833,11.299455402611159,14.046240015366733,6.057561220873256,2.3847731643063708,5.671904677621421,0.6165164561763563,68213.4838,256249,0.2662
60,4.907380759224844,-2.2724446420619553,4.477841847168757,16.077019720883225,2.1492474370562387,5.946512945591434,9.874168678327187,11.544583721864665,4.464451868847638,1.2645763025160752,5.347722130104319,0.5517455568443695,67946.288,254290,0.2672
61,4.272210714602512,-0.7353864290466998,5.390656279900413,17.008314639544203,2.1060668968752316,5.5256128107014275,11.751743875070968,13.540957823590269,6.061498004281169,1.3521365979520579,5.671091436541525,0.5554247981388224,67292.96620000001,253553,0.2654
62,5.647217534803074,-0.5531893370097379,3.769024744106056,16.07607676918612,0.3929345268332809,5.59894299573321,11.279078785772985,14.082923336753893,6.03614766155213,2.4323127511038596,5.547357927633445,-1.4677918642513486,68551.3686,253331,0.2706
63,5.303149890136289,-0.7341190224334195,5.407065423015079,16.52350417595213,1.4577346114692387,6.203092772919879,12.42676568463203,13.487529195791666,6.237109282652926,0.8726410987752717,5.874673215145241,-0.8008768550331876,68417.594,257209,0.266
64,5.314945269058134,-2.7290095326403496,5.434165002839205,15.242756204241871,0.2956494269148438,4.557479943922296,10.425800404118544,15.524228506483963,5.983952990951555,1.845337199098408,5.703781645705607,-2.14389427197907,66704.7318,252861,0.2638
65,5.283228474092143,-2.7789387006485953,3.6737252591324188,15.75049521724571,-2.3514495982274273,2.8950120635086085,10.383777138007016,15.39117974285013,6.147584225276196,1.7983793305550795,5.468795909978187,-1.1109762599922717,66280.6914,253173,0.2618
66,4.760854031348848,-2.7987760401746864,4.882171894988003,16.116100877380603,-0.45331040586936794,4.507650664135779,10.371413143986949,15.56132094254994,6.629719611748188,1.1358301046329418,5.442691172505818,-0.9030794447390836,66162.9914,251666,0.2629
67,4.9851754533573205,-2.7797409708659813,6.980338003785544,14.39830196796284,-1.2965189132526134,4.537970023583361,10.944488759828525,17.362196086894677,5.8269390578747835,5.139878323852096,5.453985699794228,0.16683989029818566,69507.894,258010,0.2694
68,4.984026690996159,-2.8073421869269835,8.70804324246804,14.330863130937837,-1.2960077708589552,4.536525473958513,10.942923016069608,16.980352911823992,5.713037192173306,4.977162978726405,5.296750432606597,0.19152872941563062,70375.1056,259304,0.2714
69,4.983635415217215,-2.715160840233994,8.648317332840572,14.417972519737042,-2.798138780806791,2.9277459383536657,10.85304027813889,18.72495055401391,5.831402591309078,5.190229318518939,5.055855197245504,-0.8111135157945624,69096.91,256675,0.2692
70,4.7179938250626465,-2.8058913133653,8.88278936104008,14.10808916682005,-1.2711527319607638,4.4704399652850135,10.695984092379211,16.554410561307897,6.027010141224974,5.500878201423563,5.469421918206875,-0.526285263618606,66839.0368,251653,0.2656
71,5.010305092830516,-3.0333638122347173,8.96774969680199,14.714050148332682,-0.44731992208376226,4.386601577599785,10.721370383083336,16.336922154519673,5.483352209621823,5.412470967129689,5.889619881757598,0.15151982311179002,68412.349,254321,0.269
72,5.05185907477425,-3.037460586679985,8.91643184200207,14.369729021008881,-1.3032215283839366,4.125857129766364,10.7540754358627,16.371453735577635,5.4569291708739325,6.570679465670467,5.88928734781794,-1.2996921487235549,67466.95079999999,253826,0.2658
73,3.2275767657139336,-2.5459568459471402,8.971898620364794,13.493109787381643,-0.404766263919874,4.098321363785589,10.717099321732393,15.545104746327437,5.409528086149234,5.170474209646818,6.927830454549609,1.5866892460272555,68618.19900000001,256997,0.267
74,3.2340171605221135,-2.1978487218579783,8.14107753543321,14.598594403979227,-0.4418098805348016,3.653935559254961,12.058142288106222,16.008136594375905,4.863346292031896,6.388968295320597,8.914287959549124,-1.2203472422605115,67064.5296,252312,0.2658
75,3.675110000193516,-2.855992002463015,9.48094983407362,12.495600242017602,0.010324611008740686,3.8625728173284264,10.658848949426172,16.004289737653803,6.864274982541222,4.267268756453053,5.351298640840981,-1.222858441206443,68213.88,252644,0.27
76,6.784742632019095,-2.1815947869198027,8.247652154457148,12.51845873548524,-0.5586884621652397,3.858489166261386,10.657569188927743,15.526300541467585,6.846564995736766,3.7825816950388065,5.316965749722268,-1.2236593172058412,67960.40939999999,253773,0.2678
77,3.3562467552823443,-2.2176743749412333,8.412901376817643,10.45005268917957,-0.8287828335296188,3.8732479422786668,10.249185491377279,15.733332406288737,5.041708838003079,5.2305652196767545,5.360499287037668,-0.38400579627718173,67881.81300000001,254239,0.267
78,3.5876538639529074,-2.660540648503561,7.014211808100734,12.673642103676444,-2.0509496702423387,4.149085305188279,11.031306998825551,15.295159754356419,7.9964030485421,4.979165793056268,7.607955778339833,-0.060024412687174386,67985.03199999999,254435,0.2672
79,3.343322389139822,-2.0870893341789576,6.7744554690794425,12.487993838509144,-0.8463956843586822,3.493790185835354,10.122658898788522,15.483605294252396,4.724130010363417,6.798995727351039,5.246128161445202,0.015672113662779708,66937.7328,252786,0.2648
80,0.7196728476950358,-0.5632778042774726,6.825094026726402,12.617210598934667,-1.4080687773328227,5.628588818929487,10.639169626765884,15.129044338930171,7.671449207826798,4.923696457763947,6.8065138163881995,-0.07826680266157725,67190.6912,252977,0.2656
81,1.7445196210924663,-3.943622938608324,6.341577514407474,12.615235654633944,-0.3176567430424035,5.7811524914892685,10.52980735462304,16.191527074345785,8.311255055529696,3.254380059765403,4.880033123697393,-0.9485283389742767,67754.1792,253192,0.2676
82,4.838730999166435,-3.9785994678060894,8.559443930873753,12.674187222176776,-1.8680502861748187,6.960231771918046,13.242342988438006,17.845790223602833,5.8538741982722895,3.0944988306573484,5.573037865071058,2.2261113322331743,68751.49059999999,256727,0.2678
83,4.792080045341787,-3.6452157851671654,8.57589758263045,12.67735524002054,-2.0611605993511404,7.059106628933499,13.241219389843966,18.09926628079877,5.906337951573274,3.0752422630920115,5.577655888391154,1.3485418842683137,67147.7092,253292,0.2651
84,2.750839060292954,-3.995571074280436,2.356741342135927,14.361287960147262,-1.3659877685722277,4.526855557150122,11.041441068062788,15.422561017673804,8.410601996814844,3.27716700337431,5.261775064828929,1.334547315986136,66719.7022,251393,0.2654
85,3.7072664978687877,-3.955134611908218,7.9656150184006105,11.839944822568468,-2.075290395544371,5.173456935905399,9.937982656533528,18.06489045254919,5.940241636180164,3.687333547467716,3.4574482577226813,2.9590903550133034,66412.2282,252422,0.2631
86,4.803847258282434,-3.9944064295178072,9.41616301754905,14.429595891438918,-1.3410242232063865,4.55192674712654,10.38484787735115,15.52482113660154,8.442490918760457,3.2489011222362136,5.279795209410493,1.1823154959605322,66843.4963,249323,0.2681
87,4.193981753683172,-3.7509125867889948,7.99190417528408,13.27820781167756,-1.3606352305817213,4.764964232155684,12.350194509330413,17.957166702925942,9.22713669915607,3.149958675774144,3.1107103300438976,2.279815431025728,69667.756,258220,0.2698
88,5.538908531602939,-4.752394643420391,8.476366703550873,14.940653911923821,-1.3567424421551801,6.027456756707566,10.550863584233218,15.627589526852963,9.336222710730398,2.8093571165591547,5.411769161722202,2.2548678405485876,65847.8308,248764,0.2647
89,2.482264715775532,-3.937885518086917,8.340348485602957,12.236453816766932,-1.3549476371985847,3.0009013317543216,11.955804474278827,16.892322646506567,5.937365307535251,1.6398628190616198,7.526632555413079,2.3325226034334294,66519.60280000001,251587,0.2644
90,2.4843938146292186,-3.937017703579172,3.0223053357337255,11.677279865612817,-1.3787141341388602,3.229007652253501,11.975099534612735,19.8376751723282,5.932567907367645,1.6436729839598716,7.644171953277823,2.318571130831579,67615.3324,254002,0.2662
91,2.3940672756598715,-4.097138189815246,2.835829644692712,11.66546582252185,-1.6418309896411551,2.317451873452633,13.219594826240545,20.376543004288543,5.764343476857539,1.6444408665826253,4.149569019151104,2.3172726508790498,68128.7068,254782,0.2674
92,2.3596397908489752,-3.847589135112281,2.8470382485083134,11.664911714807642,-1.6429221539014078,2.5497281734672215,11.306728158923779,19.23812640415563,7.3772529341384505,3.11709463730729,4.2113340146570355,2.316949550433163,66592.05,253684,0.2625
93,2.415690934745557,-4.096505713263005,8.462009802982958,13.07677519250016,-1.6615933721067184,3.3019171525663706,14.328001110695528,16.89927742165024,5.713975391300039,2.866290938816134,6.824522664827091,1.720737466881839,65093.0592,248352,0.2621
94,3.4632422238967187,-2.015714050806424,8.452811722903805,13.121919432642867,-1.4201954897477829,3.262278471752884,11.15006328606934,15.581793547896474,6.7315951625263715,6.478685628031801,7.0912369325048745,3.1101785559559603,68341.241,254435,0.2686
95,6.174282324020926,-0.4179478490890447,8.86833348295511,12.913835089789671,-0.9492270239139431,3.981730646793152,10.965382044050193,16.871250161144083,9.354984449669589,3.827568212767408,5.379159572941864,2.8241694772297086,67300.3974,253581,0.2654
96,7.363815000219535,-2.338310166767752,8.525728530316014,10.312520207146436,-0.9592455411074063,4.00974737848415,11.124577795742532,16.610277823707943,8.535153956454476,4.5547733445779475,7.088447083416175,3.107501546796231,67267.54680000001,251092,0.2679
97,7.366365921548402,-0.5742010662112282,10.457335160270969,11.133323026504089,-1.702903513377982,2.088790735669347,15.576115315000632,17.920254496512705,8.32082937937334,3.4545184268528057,5.859692334000358,3.11593812119302,70468.7386,259649,0.2714
98,7.301535993398236,-2.2982748809241555,8.556623767413027,9.174177757226493,-0.6238505244488403,2.0875277366498706,15.580122982198217,16.5801154338787,9.472074474516432,3.2075631098500295,9.245339485517281,3.0855941217588567,68663.0238,255633,0.2686
99,8.288197421924126,-2.035139759934198,8.797574372163444,8.685868343125023,0.37196537555636033,4.048377409869183,14.490972141823088,15.538588226994719,8.869456354873005,2.9966986582890556,5.406523968741357,0.8117778443990722,67552.1744,253384,0.2666
100,7.302716860321102,-4.866119114503739,11.981561385769915,15.293287956130854,1.3572664521830142,1.7344465840550436,13.340765167863385,14.949327034838237,8.519219896377237,3.7533173457087794,5.3963999722590925,4.006738791125193,68145.4901,255131,0.2671
101,6.011345326680908,-1.3725649719067052,9.099220183288617,12.271150235760922,0.39027399135557433,4.324046970504518,17.98618784408765,15.620916583993907,8.133500187735748,4.555288437411326,4.127744275602585,1.6241771180357232,67689.8435,253615,0.2669
102,8.021097376126407,-5.539977167177494,8.26736515524184,11.816327760378101,-1.3247619304146203,3.850776145281267,16.489506405515783,15.613797078551752,6.711279266248547,1.1931392714171725,7.098661239396796,1.655174339504422,67785.1701,256083,0.2647
103,6.355207166983281,-4.680217902262779,8.02303604408985,16.540120037179513,-0.545750935538222,-0.6481194685020326,12.411437737409301,15.012901439092385,8.58788979587227,3.5812263924856347,5.805168161719119,1.6200654061670394,69410.18299999999,257170,0.2699
104,6.3840534701804685,-4.809013027840278,8.831421235845864,9.999660785066892,-1.1851724345933892,3.7061153667298887,12.366953646870423,16.041238872071176,8.471817131421798,1.1962294465130099,7.1047610864150235,1.118522439519936,67467.6331,251651,0.2681
105,6.372634966037171,-4.740414619304402,8.6414903031247,10.509857482522591,-0.64344116607459,6.212178920385549,12.45694010192479,15.496692432490939,4.832456350852743,4.408399580626838,4.1096879768456995,1.5375163833344245,68281.2804,254876,0.2679
106,6.369846823771778,-4.051517138996926,10.033588376085898,10.106756503827816,-0.6085595895267839,0.6451775254469814,12.690807446757077,15.4261306792433,8.318040758652556,4.246677241771536,7.218151207937674,1.6877784837789205,68239.326,255578,0.267
107,5.046376437101307,-5.492726911097017,8.545307278601792,16.582339175235024,-1.3887102565500198,0.12226463571041302,12.21982134620684,15.008165672433508,8.274008548739687,5.681959233997283,5.507010499728416,1.5677489381024292,68133.9681,254897,0.2673
108,5.940015981025973,-4.789754996574652,8.196688467173617,15.287541903181086,-2.8636107999747367,2.595422782147149,19.25172790271181,17.45003494276943,5.573031235554441,5.154420448794261,6.274484322762648,0.9535127165437804,67767.48550000001,254287,0.2665
109,6.693839432111096,-4.976291544729746,8.187325579058863,15.280601202961725,-0.6848573260679174,3.7144019038610288,19.128007115947476,14.212262920474744,5.530730002653947,6.116065937424959,5.498620444371433,1.554256224036813,67522.5244,251668,0.2683
110,6.35612534055986,-6.3241769983012635,8.50768205952796,8.902928457347231,-0.8370824982100329,5.6119048230926865,11.710959861674247,15.6627313138377,7.989225909323868,0.4926192164619378,7.978252472136912,0.9547384872272087,67040.89259999999,252318,0.2657
111,6.223204979581621,-6.4726964842288,8.063990819847925,14.234401830322515,-0.7292121872474385,5.61171629133719,13.17679660256933,11.591285402683098,5.700640361298185,1.8250513343458294,5.259638462697417,1.1489401891770017,67683.4248,253686,0.2668
112,6.665115207502156,-6.319703219142794,10.324770824945427,8.84825462947998,-0.3940547360020129,5.063991282825333,12.112758964593903,14.427319942353726,5.696678276152826,1.6556279315402955,6.693782555396311,1.2440364943391917,66493.413,250446,0.2655
113,4.782366339848081,-6.187937152958748,8.839495414304798,17.154468098786655,-0.7328714256329822,4.344375463084345,10.83905313200061,15.731029454920911,5.985597388564739,0.3971742406022879,6.397011127030079,0.892564042020872,66987.799,253262,0.2645
114,6.4291043312773555,-6.238672912942684,8.873365388777653,17.475824460134287,-1.2718265383932392,3.761369896222947,10.819551143084531,14.200799865580139,9.687203895780176,0.48702330426006585,7.293390773643183,0.8969290153682675,68458.753,254210,0.2693
115,6.26135699523159,-6.194405867272286,8.319562549995876,19.078253696711624,-1.2579113580720134,3.7447753239104453,10.803151083241138,14.557309150040593,9.686484685751521,0.5004920309039464,7.39893430853784,1.7777746687086158,69301.5921,257531,0.2691
116,6.494244146104855,-6.275492441069763,9.729960226149243,16.738800193673427,0.46433738667498536,4.039552658221774,18.7332769725411,14.476725652115165,9.275009935414582,0.37660830109179266,7.312320288073726,2.278854820179038,68935.0503,255599,0.2697
117,5.134717118982311,-4.790541244658341,8.90794534995221,19.073072672357927,-0.8804996445566565,3.761642974417215,10.45069753661214,15.455712627483944,9.757543500571096,-0.6745360235010062,7.816117729375812,0.2482398793303669,67135.2882,249203,0.2694
